Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,84.07,84.07,11.89,0,100%
cleanup,delete,4032,0,84.47,84.47,11.84,0,100%
cleanup,delete,4032,0,98.91,98.91,10.11,0,100%
cleanup,delete,4032,0,100.26,100.26,9.97,0,100%
cleanup,delete,4032,0,102.59,102.59,9.75,0,100%
cleanup,delete,4032,0,103.92,103.92,9.62,0,100%
cleanup,delete,4032,0,83.29,83.29,12.01,0,100%
cleanup,delete,4032,0,90.69,90.69,11.03,0,100%
cleanup,delete,4032,0,73.66,73.66,13.58,0,100%
cleanup,delete,4032,0,80.83,80.83,12.37,0,100%
cleanup,delete,4032,0,87.56,87.56,11.42,0,100%
cleanup,delete,4032,0,92.37,92.37,10.83,0,100%
cleanup,delete,4032,0,99.28,99.28,10.07,0,100%
cleanup,delete,4032,0,83.66,83.66,11.95,0,100%
cleanup,delete,4032,0,96.15,96.15,10.4,0,100%
cleanup,delete,4032,0,85.09,85.09,11.75,0,100%
cleanup,delete,4032,0,78.22,78.22,12.78,0,100%
cleanup,delete,4032,0,77.5,77.5,12.9,0,100%
cleanup,delete,4032,0,76.56,76.56,13.06,0,100%
cleanup,delete,4032,0,94.98,94.98,10.53,0,100%
cleanup,delete,4032,0,99.71,99.71,10.03,0,100%
cleanup,delete,4032,0,98.16,98.16,10.19,0,100%
cleanup,delete,4032,0,82.4,82.4,12.13,0,100%
cleanup,delete,4032,0,80.29,80.29,12.45,0,100%
cleanup,delete,4032,0,95.59,95.59,10.46,0,100%
cleanup,delete,4032,0,96.5,96.5,10.36,0,100%
cleanup,delete,4032,0,81.25,81.25,12.31,0,100%
cleanup,delete,4032,0,104.26,104.26,9.59,0,100%
cleanup,delete,4032,0,100.57,100.57,9.94,0,100%
cleanup,delete,4032,0,75.85,75.85,13.18,0,100%
cleanup,delete,4032,0,86.99,86.99,11.5,0,100%
cleanup,delete,4032,0,91.28,91.28,10.95,0,100%
cleanup,delete,4032,0,96.99,96.99,10.31,0,100%
cleanup,delete,4032,0,103.31,103.31,9.68,0,100%
cleanup,delete,4032,0,104.84,104.84,9.54,0,100%
cleanup,delete,4032,0,102.06,102.06,9.8,0,100%
cleanup,delete,4032,0,101.72,101.72,9.83,0,100%
cleanup,delete,4032,0,89.15,89.15,11.22,0,100%
cleanup,delete,4032,0,94.58,94.58,10.57,0,100%
cleanup,delete,4032,0,89.79,89.79,11.14,0,100%
cleanup,delete,3840,0,65.72,65.72,15.21,0,100%
cleanup,delete,3840,0,90.17,90.17,11.09,0,100%
cleanup,delete,3840,0,80.77,80.77,12.38,0,100%
cleanup,delete,3840,0,92.51,92.51,10.81,0,100%
cleanup,delete,3840,0,92.87,92.87,10.77,0,100%
cleanup,delete,3840,0,67.79,67.79,14.75,0,100%
cleanup,delete,3840,0,89.79,89.79,11.14,0,100%
cleanup,delete,3840,0,71.13,71.13,14.06,0,100%
cleanup,delete,24822,0,47.31,47.31,21.14,0,100%
cleanup,delete,24822,0,47.37,47.37,21.11,0,100%
cleanup,delete,24822,0,49.77,49.77,20.09,0,100%
cleanup,delete,24822,0,49.99,49.99,20,0,100%
cleanup,delete,24822,0,50.48,50.48,19.81,0,100%
cleanup,delete,24822,0,50.69,50.69,19.73,0,100%
cleanup,delete,24822,0,47.2,47.2,21.18,0,100%
cleanup,delete,24822,0,48.42,48.42,20.65,0,100%
cleanup,delete,24822,0,45.65,45.65,21.9,0,100%
cleanup,delete,24822,0,46.82,46.82,21.36,0,100%
cleanup,delete,24822,0,47.85,47.85,20.9,0,100%
cleanup,delete,24822,0,48.63,48.63,20.56,0,100%
cleanup,delete,24822,0,49.86,49.86,20.06,0,100%
cleanup,delete,24822,0,47.3,47.3,21.14,0,100%
cleanup,delete,24822,0,49.33,49.33,20.27,0,100%
cleanup,delete,24822,0,47.51,47.51,21.05,0,100%
cleanup,delete,24822,0,46.34,46.34,21.58,0,100%
cleanup,delete,24822,0,46.23,46.23,21.63,0,100%
cleanup,delete,24822,0,46.16,46.16,21.66,0,100%
cleanup,delete,24822,0,49.19,49.19,20.33,0,100%
cleanup,delete,24822,0,49.88,49.88,20.05,0,100%
cleanup,delete,24822,0,49.63,49.63,20.15,0,100%
cleanup,delete,24822,0,47.24,47.24,21.17,0,100%
cleanup,delete,24822,0,46.89,46.89,21.32,0,100%
cleanup,delete,24822,0,49.35,49.35,20.26,0,100%
cleanup,delete,24822,0,49.5,49.5,20.2,0,100%
cleanup,delete,24822,0,46.89,46.89,21.32,0,100%
cleanup,delete,24822,0,50.66,50.66,19.74,0,100%
cleanup,delete,24822,0,50.17,50.17,19.93,0,100%
cleanup,delete,24822,0,46.09,46.09,21.7,0,100%
cleanup,delete,24822,0,47.94,47.94,20.86,0,100%
cleanup,delete,24822,0,48.65,48.65,20.55,0,100%
cleanup,delete,24822,0,49.43,49.43,20.22,0,100%
cleanup,delete,24822,0,50.45,50.45,19.81,0,100%
cleanup,delete,24822,0,50.68,50.68,19.72,0,100%
cleanup,delete,24822,0,50.23,50.23,19.9,0,100%
cleanup,delete,24822,0,50.33,50.33,19.85,0,100%
cleanup,delete,24822,0,48.27,48.27,20.7,0,100%
cleanup,delete,24822,0,49.04,49.04,20.38,0,100%
cleanup,delete,24822,0,48.26,48.26,20.71,0,100%
cleanup,delete,23640,0,44.19,44.19,22.62,0,100%
cleanup,delete,23640,0,48.21,48.21,20.73,0,100%
cleanup,delete,23640,0,46.67,46.67,21.42,0,100%
cleanup,delete,23640,0,48.6,48.6,20.56,0,100%
cleanup,delete,23640,0,48.74,48.74,20.51,0,100%
cleanup,delete,23640,0,44.59,44.59,22.42,0,100%
cleanup,delete,23640,0,48.15,48.15,20.76,0,100%
cleanup,delete,23640,0,45.07,45.07,22.18,0,100%
