Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,98.9,98.9,10.11,0,100%
cleanup,delete,4032,0,100.5,100.5,9.95,0,100%
cleanup,delete,4032,0,106.25,106.25,9.41,0,100%
cleanup,delete,4032,0,103.04,103.04,9.7,0,100%
cleanup,delete,4032,0,93.56,93.56,10.69,0,100%
cleanup,delete,4032,0,97.42,97.42,10.26,0,100%
cleanup,delete,4032,0,92.04,92.04,10.86,0,100%
cleanup,delete,4032,0,75.7,75.7,13.21,0,100%
cleanup,delete,4032,0,80.6,80.6,12.41,0,100%
cleanup,delete,4032,0,73.4,73.4,13.62,0,100%
cleanup,delete,4032,0,104.43,104.43,9.58,0,100%
cleanup,delete,4032,0,101.06,101.06,9.89,0,100%
cleanup,delete,4032,0,94.05,94.05,10.63,0,100%
cleanup,delete,4032,0,109.54,109.54,9.13,0,100%
cleanup,delete,4032,0,92.52,92.52,10.81,0,100%
cleanup,delete,4032,0,66.38,66.38,15.06,0,100%
cleanup,delete,4032,0,89.7,89.7,11.15,0,100%
cleanup,delete,4032,0,91.22,91.22,10.96,0,100%
cleanup,delete,4032,0,79.54,79.54,12.57,0,100%
cleanup,delete,4032,0,84.68,84.68,11.81,0,100%
cleanup,delete,4032,0,83.77,83.77,11.94,0,100%
cleanup,delete,4032,0,91.63,91.63,10.91,0,100%
cleanup,delete,4032,0,85.81,85.81,11.65,0,100%
cleanup,delete,4032,0,85.14,85.14,11.74,0,100%
cleanup,delete,4032,0,86.26,86.26,11.59,0,100%
cleanup,delete,4032,0,87.92,87.92,11.37,0,100%
cleanup,delete,4032,0,92.91,92.91,10.76,0,100%
cleanup,delete,4032,0,90.19,90.19,11.09,0,100%
cleanup,delete,4032,0,87.01,87.01,11.49,0,100%
cleanup,delete,4032,0,87.45,87.45,11.43,0,100%
cleanup,delete,4032,0,82.2,82.2,12.17,0,100%
cleanup,delete,4032,0,90.66,90.66,11.03,0,100%
cleanup,delete,4032,0,108.82,108.82,9.19,0,100%
cleanup,delete,4032,0,98.07,98.07,10.2,0,100%
cleanup,delete,4032,0,102.68,102.68,9.74,0,100%
cleanup,delete,4032,0,104.14,104.14,9.6,0,100%
cleanup,delete,4032,0,107.45,107.45,9.31,0,100%
cleanup,delete,4032,0,98.43,98.43,10.16,0,100%
cleanup,delete,4032,0,100.01,100.01,10,0,100%
cleanup,delete,4032,0,101.91,101.91,9.81,0,100%
cleanup,delete,3840,0,99.5,99.5,10.05,0,100%
cleanup,delete,3840,0,99.09,99.09,10.09,0,100%
cleanup,delete,3840,0,85.24,85.24,11.73,0,100%
cleanup,delete,3840,0,83.87,83.87,11.92,0,100%
cleanup,delete,3840,0,84.88,84.88,11.78,0,100%
cleanup,delete,3840,0,102.51,102.51,9.75,0,100%
cleanup,delete,3840,0,85.64,85.64,11.68,0,100%
cleanup,delete,3840,0,88.33,88.33,11.32,0,100%
cleanup,delete,24822,0,49.87,49.87,20.05,0,100%
cleanup,delete,24822,0,50.13,50.13,19.95,0,100%
cleanup,delete,24822,0,50.96,50.96,19.62,0,100%
cleanup,delete,24822,0,50.45,50.45,19.82,0,100%
cleanup,delete,24822,0,48.98,48.98,20.42,0,100%
cleanup,delete,24822,0,49.61,49.61,20.16,0,100%
cleanup,delete,24822,0,48.66,48.66,20.55,0,100%
cleanup,delete,24822,0,45.97,45.97,21.75,0,100%
cleanup,delete,24822,0,46.8,46.8,21.36,0,100%
cleanup,delete,24822,0,45.63,45.63,21.91,0,100%
cleanup,delete,24822,0,50.59,50.59,19.76,0,100%
cleanup,delete,24822,0,50.04,50.04,19.98,0,100%
cleanup,delete,24822,0,49.19,49.19,20.33,0,100%
cleanup,delete,24822,0,51.71,51.71,19.34,0,100%
cleanup,delete,24822,0,48.76,48.76,20.51,0,100%
cleanup,delete,24822,0,44.46,44.46,22.49,0,100%
cleanup,delete,24822,0,48.94,48.94,20.43,0,100%
cleanup,delete,24822,0,49.18,49.18,20.33,0,100%
cleanup,delete,24822,0,47.37,47.37,21.11,0,100%
cleanup,delete,24822,0,48.21,48.21,20.74,0,100%
cleanup,delete,24822,0,48.03,48.03,20.81,0,100%
cleanup,delete,24822,0,49.32,49.32,20.27,0,100%
cleanup,delete,24822,0,48.47,48.47,20.63,0,100%
cleanup,delete,24822,0,48.35,48.35,20.68,0,100%
cleanup,delete,24822,0,48.56,48.56,20.59,0,100%
cleanup,delete,24822,0,48.84,48.84,20.47,0,100%
cleanup,delete,24822,0,49.51,49.51,20.19,0,100%
cleanup,delete,24822,0,49.05,49.05,20.38,0,100%
cleanup,delete,24822,0,48.64,48.64,20.55,0,100%
cleanup,delete,24822,0,48.71,48.71,20.52,0,100%
cleanup,delete,24822,0,47.76,47.76,20.93,0,100%
cleanup,delete,24822,0,49.16,49.16,20.34,0,100%
cleanup,delete,24822,0,52.07,52.07,19.2,0,100%
cleanup,delete,24822,0,50.33,50.33,19.87,0,100%
cleanup,delete,24822,0,51.07,51.07,19.58,0,100%
cleanup,delete,24822,0,51.3,51.3,19.49,0,100%
cleanup,delete,24822,0,51.84,51.84,19.29,0,100%
cleanup,delete,24822,0,50.37,50.37,19.85,0,100%
cleanup,delete,24822,0,50.62,50.62,19.75,0,100%
cleanup,delete,24822,0,50.93,50.93,19.63,0,100%
cleanup,delete,23640,0,49.78,49.78,20.09,0,100%
cleanup,delete,23640,0,49.71,49.71,20.11,0,100%
cleanup,delete,23640,0,47.4,47.4,21.09,0,100%
cleanup,delete,23640,0,47.17,47.17,21.19,0,100%
cleanup,delete,23640,0,47.35,47.35,21.12,0,100%
cleanup,delete,23640,0,50.25,50.25,19.9,0,100%
cleanup,delete,23640,0,47.48,47.48,21.06,0,100%
cleanup,delete,23640,0,47.92,47.92,20.86,0,100%
