Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,110.5,110.5,9.05,0,100%
cleanup,delete,4032,0,97.11,97.11,10.3,0,100%
cleanup,delete,4032,0,82.11,82.11,12.18,0,100%
cleanup,delete,4032,0,110.02,110.02,9.09,0,100%
cleanup,delete,4032,0,109.53,109.53,9.13,0,100%
cleanup,delete,4032,0,103.96,103.96,9.62,0,100%
cleanup,delete,4032,0,83.36,83.36,12,0,100%
cleanup,delete,4032,0,92.89,92.89,10.76,0,100%
cleanup,delete,4032,0,108.45,108.45,9.22,0,100%
cleanup,delete,4032,0,95.13,95.13,10.51,0,100%
cleanup,delete,4032,0,84.21,84.21,11.87,0,100%
cleanup,delete,4032,0,83.76,83.76,11.94,0,100%
cleanup,delete,4032,0,80.9,80.9,12.36,0,100%
cleanup,delete,4032,0,98.7,98.7,10.13,0,100%
cleanup,delete,4032,0,94.72,94.72,10.56,0,100%
cleanup,delete,4032,0,96.19,96.19,10.4,0,100%
cleanup,delete,4032,0,84.61,84.61,11.82,0,100%
cleanup,delete,4032,0,85.03,85.03,11.76,0,100%
cleanup,delete,4032,0,92.33,92.33,10.83,0,100%
cleanup,delete,4032,0,90.34,90.34,11.07,0,100%
cleanup,delete,4032,0,87.71,87.71,11.4,0,100%
cleanup,delete,4032,0,96.65,96.65,10.35,0,100%
cleanup,delete,4032,0,98.11,98.11,10.19,0,100%
cleanup,delete,4032,0,113.27,113.27,8.83,0,100%
cleanup,delete,4032,0,111.71,111.71,8.95,0,100%
cleanup,delete,4032,0,99.28,99.28,10.07,0,100%
cleanup,delete,4032,0,85.77,85.77,11.66,0,100%
cleanup,delete,4032,0,94.09,94.09,10.63,0,100%
cleanup,delete,4032,0,97.57,97.57,10.25,0,100%
cleanup,delete,4032,0,107.22,107.22,9.33,0,100%
cleanup,delete,4032,0,107.81,107.81,9.28,0,100%
cleanup,delete,4032,0,111.28,111.28,8.99,0,100%
cleanup,delete,4032,0,114.01,114.01,8.77,0,100%
cleanup,delete,4032,0,108.02,108.02,9.26,0,100%
cleanup,delete,4032,0,121.45,121.45,8.23,0,100%
cleanup,delete,4032,0,116.49,116.49,8.58,0,100%
cleanup,delete,4032,0,112.68,112.68,8.87,0,100%
cleanup,delete,4032,0,113.24,113.24,8.83,0,100%
cleanup,delete,4032,0,112.15,112.15,8.92,0,100%
cleanup,delete,4032,0,110.92,110.92,9.02,0,100%
cleanup,delete,3840,0,106.32,106.32,9.4,0,100%
cleanup,delete,3840,0,105.97,105.97,9.44,0,100%
cleanup,delete,3840,0,100.47,100.47,9.95,0,100%
cleanup,delete,3840,0,103.17,103.17,9.69,0,100%
cleanup,delete,3840,0,103.56,103.56,9.66,0,100%
cleanup,delete,3840,0,103.95,103.95,9.62,0,100%
cleanup,delete,3840,0,93.51,93.51,10.69,0,100%
cleanup,delete,3840,0,82.46,82.46,12.13,0,100%
cleanup,delete,24822,0,51.92,51.92,19.26,0,100%
cleanup,delete,24822,0,49.74,49.74,20.1,0,100%
cleanup,delete,24822,0,47.28,47.28,21.15,0,100%
cleanup,delete,24822,0,51.86,51.86,19.28,0,100%
cleanup,delete,24822,0,51.72,51.72,19.33,0,100%
cleanup,delete,24822,0,50.83,50.83,19.67,0,100%
cleanup,delete,24822,0,47.44,47.44,21.08,0,100%
cleanup,delete,24822,0,49.02,49.02,20.4,0,100%
cleanup,delete,24822,0,51.54,51.54,19.4,0,100%
cleanup,delete,24822,0,49.36,49.36,20.26,0,100%
cleanup,delete,24822,0,47.54,47.54,21.03,0,100%
cleanup,delete,24822,0,47.48,47.48,21.06,0,100%
cleanup,delete,24822,0,47.1,47.1,21.23,0,100%
cleanup,delete,24822,0,50.05,50.05,19.98,0,100%
cleanup,delete,24822,0,49.3,49.3,20.28,0,100%
cleanup,delete,24822,0,49.52,49.52,20.19,0,100%
cleanup,delete,24822,0,47.73,47.73,20.93,0,100%
cleanup,delete,24822,0,47.81,47.81,20.9,0,100%
cleanup,delete,24822,0,48.89,48.89,20.44,0,100%
cleanup,delete,24822,0,48.57,48.57,20.58,0,100%
cleanup,delete,24822,0,48.11,48.11,20.77,0,100%
cleanup,delete,24822,0,49.58,49.58,20.16,0,100%
cleanup,delete,24822,0,49.9,49.9,20.03,0,100%
cleanup,delete,24822,0,52.35,52.35,19.09,0,100%
cleanup,delete,24822,0,52.1,52.1,19.18,0,100%
cleanup,delete,24822,0,50.08,50.08,19.95,0,100%
cleanup,delete,24822,0,47.91,47.91,20.86,0,100%
cleanup,delete,24822,0,49.29,49.29,20.27,0,100%
cleanup,delete,24822,0,49.76,49.76,20.08,0,100%
cleanup,delete,24822,0,51.34,51.34,19.47,0,100%
cleanup,delete,24822,0,51.39,51.39,19.45,0,100%
cleanup,delete,24822,0,51.95,51.95,19.24,0,100%
cleanup,delete,24822,0,52.37,52.37,19.08,0,100%
cleanup,delete,24822,0,51.39,51.39,19.45,0,100%
cleanup,delete,24822,0,53.5,53.5,18.68,0,100%
cleanup,delete,24822,0,52.71,52.71,18.96,0,100%
cleanup,delete,24822,0,52.11,52.11,19.17,0,100%
cleanup,delete,24822,0,52.2,52.2,19.14,0,100%
cleanup,delete,24822,0,52,52,19.21,0,100%
cleanup,delete,24822,0,51.81,51.81,19.29,0,100%
cleanup,delete,23640,0,50.96,50.96,19.61,0,100%
