Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,83.31,83.31,12,0,100%
cleanup,delete,4032,0,80.86,80.86,12.37,0,100%
cleanup,delete,4032,0,99.03,99.03,10.1,0,100%
cleanup,delete,4032,0,95.76,95.76,10.44,0,100%
cleanup,delete,4032,0,84.86,84.86,11.78,0,100%
cleanup,delete,4032,0,87.47,87.47,11.43,0,100%
cleanup,delete,4032,0,101.28,101.28,9.87,0,100%
cleanup,delete,4032,0,97.72,97.72,10.23,0,100%
cleanup,delete,4032,0,85.9,85.9,11.64,0,100%
cleanup,delete,4032,0,88.11,88.11,11.35,0,100%
cleanup,delete,4032,0,73.62,73.62,13.58,0,100%
cleanup,delete,4032,0,84.03,84.03,11.9,0,100%
cleanup,delete,4032,0,85.53,85.53,11.69,0,100%
cleanup,delete,4032,0,86.39,86.39,11.57,0,100%
cleanup,delete,4032,0,89.39,89.39,11.19,0,100%
cleanup,delete,4032,0,71.54,71.54,13.98,0,100%
cleanup,delete,4032,0,88.59,88.59,11.29,0,100%
cleanup,delete,4032,0,79.83,79.83,12.53,0,100%
cleanup,delete,4032,0,98.44,98.44,10.16,0,100%
cleanup,delete,4032,0,80.44,80.44,12.43,0,100%
cleanup,delete,4032,0,98.07,98.07,10.2,0,100%
cleanup,delete,4032,0,96.06,96.06,10.41,0,100%
cleanup,delete,4032,0,95.4,95.4,10.48,0,100%
cleanup,delete,4032,0,77.34,77.34,12.93,0,100%
cleanup,delete,4032,0,96.42,96.42,10.37,0,100%
cleanup,delete,4032,0,81.98,81.98,12.2,0,100%
cleanup,delete,4032,0,74.44,74.44,13.43,0,100%
cleanup,delete,4032,0,94.2,94.2,10.61,0,100%
cleanup,delete,4032,0,97.01,97.01,10.31,0,100%
cleanup,delete,4032,0,78.4,78.4,12.76,0,100%
cleanup,delete,4032,0,101.89,101.89,9.81,0,100%
cleanup,delete,4032,0,100.66,100.66,9.93,0,100%
cleanup,delete,4032,0,93.58,93.58,10.69,0,100%
cleanup,delete,4032,0,92.43,92.43,10.82,0,100%
cleanup,delete,4032,0,94.96,94.96,10.53,0,100%
cleanup,delete,4032,0,94.57,94.57,10.57,0,100%
cleanup,delete,4032,0,97.37,97.37,10.27,0,100%
cleanup,delete,4032,0,99.74,99.74,10.03,0,100%
cleanup,delete,4032,0,99.36,99.36,10.06,0,100%
cleanup,delete,4032,0,101.61,101.61,9.84,0,100%
cleanup,delete,3840,0,72.13,72.13,13.86,0,100%
cleanup,delete,3840,0,68.09,68.09,14.69,0,100%
cleanup,delete,3840,0,71.25,71.25,14.03,0,100%
cleanup,delete,3840,0,71.6,71.6,13.96,0,100%
cleanup,delete,3840,0,69.72,69.72,14.34,0,100%
cleanup,delete,3840,0,94.19,94.19,10.62,0,100%
cleanup,delete,3840,0,94.63,94.63,10.57,0,100%
cleanup,delete,3840,0,95.36,95.36,10.49,0,100%
cleanup,delete,24822,0,47.25,47.25,21.15,0,100%
cleanup,delete,24822,0,46.87,46.87,21.32,0,100%
cleanup,delete,24822,0,49.84,49.84,20.05,0,100%
cleanup,delete,24822,0,49.31,49.31,20.27,0,100%
cleanup,delete,24822,0,47.57,47.57,21.01,0,100%
cleanup,delete,24822,0,47.99,47.99,20.82,0,100%
cleanup,delete,24822,0,50.15,50.15,19.93,0,100%
cleanup,delete,24822,0,49.58,49.58,20.16,0,100%
cleanup,delete,24822,0,47.82,47.82,20.9,0,100%
cleanup,delete,24822,0,48.16,48.16,20.75,0,100%
cleanup,delete,24822,0,45.73,45.73,21.85,0,100%
cleanup,delete,24822,0,47.45,47.45,21.06,0,100%
cleanup,delete,24822,0,47.59,47.59,21,0,100%
cleanup,delete,24822,0,47.73,47.73,20.94,0,100%
cleanup,delete,24822,0,48.22,48.22,20.73,0,100%
cleanup,delete,24822,0,45.28,45.28,22.07,0,100%
cleanup,delete,24822,0,48.26,48.26,20.71,0,100%
cleanup,delete,24822,0,46.82,46.82,21.35,0,100%
cleanup,delete,24822,0,49.92,49.92,20.01,0,100%
cleanup,delete,24822,0,46.97,46.97,21.28,0,100%
cleanup,delete,24822,0,49.74,49.74,20.1,0,100%
cleanup,delete,24822,0,49.39,49.39,20.24,0,100%
cleanup,delete,24822,0,49.43,49.43,20.22,0,100%
cleanup,delete,24822,0,46.45,46.45,21.52,0,100%
cleanup,delete,24822,0,49.61,49.61,20.14,0,100%
cleanup,delete,24822,0,47.22,47.22,21.17,0,100%
cleanup,delete,24822,0,45.99,45.99,21.73,0,100%
cleanup,delete,24822,0,49.25,49.25,20.29,0,100%
cleanup,delete,24822,0,49.65,49.65,20.13,0,100%
cleanup,delete,24822,0,46.59,46.59,21.46,0,100%
cleanup,delete,24822,0,50.5,50.5,19.79,0,100%
cleanup,delete,24822,0,50.3,50.3,19.87,0,100%
cleanup,delete,24822,0,48.89,48.89,20.45,0,100%
cleanup,delete,24822,0,48.71,48.71,20.53,0,100%
cleanup,delete,24822,0,49.11,49.11,20.36,0,100%
cleanup,delete,24822,0,49.05,49.05,20.38,0,100%
cleanup,delete,24822,0,49.52,49.52,20.19,0,100%
cleanup,delete,24822,0,49.9,49.9,20.04,0,100%
cleanup,delete,24822,0,49.84,49.84,20.06,0,100%
cleanup,delete,24822,0,50.2,50.2,19.92,0,100%
cleanup,delete,23640,0,45.25,45.25,22.1,0,100%
cleanup,delete,23640,0,44.59,44.59,22.43,0,100%
cleanup,delete,23640,0,45.12,45.12,22.16,0,100%
cleanup,delete,23640,0,45.18,45.18,22.13,0,100%
