Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,102.34,102.34,9.77,0,100%
cleanup,delete,4032,0,74.65,74.65,13.39,0,100%
cleanup,delete,4032,0,73.26,73.26,13.65,0,100%
cleanup,delete,4032,0,101.38,101.38,9.86,0,100%
cleanup,delete,4032,0,110.83,110.83,9.02,0,100%
cleanup,delete,4032,0,98.93,98.93,10.11,0,100%
cleanup,delete,4032,0,96.16,96.16,10.4,0,100%
cleanup,delete,4032,0,98.22,98.22,10.18,0,100%
cleanup,delete,4032,0,109.1,109.1,9.17,0,100%
cleanup,delete,4032,0,110.05,110.05,9.09,0,100%
cleanup,delete,4032,0,69.24,69.24,14.44,0,100%
cleanup,delete,4032,0,70.18,70.18,14.25,0,100%
cleanup,delete,4032,0,69.81,69.81,14.32,0,100%
cleanup,delete,4032,0,104.23,104.23,9.59,0,100%
cleanup,delete,4032,0,105.95,105.95,9.44,0,100%
cleanup,delete,4032,0,103.84,103.84,9.63,0,100%
cleanup,delete,4032,0,86.69,86.69,11.53,0,100%
cleanup,delete,4032,0,86.31,86.31,11.59,0,100%
cleanup,delete,4032,0,88.18,88.18,11.34,0,100%
cleanup,delete,4032,0,89.35,89.35,11.19,0,100%
cleanup,delete,4032,0,84.83,84.83,11.79,0,100%
cleanup,delete,4032,0,80.97,80.97,12.35,0,100%
cleanup,delete,4032,0,95.07,95.07,10.52,0,100%
cleanup,delete,4032,0,94.16,94.16,10.62,0,100%
cleanup,delete,4032,0,103.28,103.28,9.68,0,100%
cleanup,delete,4032,0,91.34,91.34,10.95,0,100%
cleanup,delete,4032,0,88.94,88.94,11.24,0,100%
cleanup,delete,4032,0,91.77,91.77,10.9,0,100%
cleanup,delete,4032,0,95.46,95.46,10.47,0,100%
cleanup,delete,4032,0,90.04,90.04,11.11,0,100%
cleanup,delete,4032,0,102.93,102.93,9.71,0,100%
cleanup,delete,4032,0,112.49,112.49,8.89,0,100%
cleanup,delete,4032,0,105.57,105.57,9.47,0,100%
cleanup,delete,4032,0,105.24,105.24,9.5,0,100%
cleanup,delete,4032,0,111.82,111.82,8.94,0,100%
cleanup,delete,4032,0,104.74,104.74,9.55,0,100%
cleanup,delete,4032,0,109.65,109.65,9.12,0,100%
cleanup,delete,4032,0,110.44,110.44,9.05,0,100%
cleanup,delete,4032,0,106.93,106.93,9.35,0,100%
cleanup,delete,4032,0,106.63,106.63,9.38,0,100%
cleanup,delete,3840,0,82.74,82.74,12.08,0,100%
cleanup,delete,3840,0,99.21,99.21,10.08,0,100%
cleanup,delete,3840,0,89.64,89.64,11.16,0,100%
cleanup,delete,3840,0,80.84,80.84,12.37,0,100%
cleanup,delete,3840,0,80.48,80.48,12.42,0,100%
cleanup,delete,3840,0,80.15,80.15,12.48,0,100%
cleanup,delete,3840,0,79.48,79.48,12.58,0,100%
cleanup,delete,3840,0,78.85,78.85,12.68,0,100%
cleanup,delete,24822,0,50.45,50.45,19.82,0,100%
cleanup,delete,24822,0,45.86,45.86,21.81,0,100%
cleanup,delete,24822,0,45.75,45.75,21.85,0,100%
cleanup,delete,24822,0,50.41,50.41,19.84,0,100%
cleanup,delete,24822,0,51.83,51.83,19.29,0,100%
cleanup,delete,24822,0,49.89,49.89,20.04,0,100%
cleanup,delete,24822,0,49.52,49.52,20.19,0,100%
cleanup,delete,24822,0,49.86,49.86,20.06,0,100%
cleanup,delete,24822,0,51.59,51.59,19.38,0,100%
cleanup,delete,24822,0,51.74,51.74,19.33,0,100%
cleanup,delete,24822,0,44.98,44.98,22.23,0,100%
cleanup,delete,24822,0,45.13,45.13,22.16,0,100%
cleanup,delete,24822,0,45.02,45.02,22.21,0,100%
cleanup,delete,24822,0,50.7,50.7,19.72,0,100%
cleanup,delete,24822,0,50.95,50.95,19.63,0,100%
cleanup,delete,24822,0,50.61,50.61,19.76,0,100%
cleanup,delete,24822,0,47.93,47.93,20.86,0,100%
cleanup,delete,24822,0,47.86,47.86,20.89,0,100%
cleanup,delete,24822,0,48.2,48.2,20.74,0,100%
cleanup,delete,24822,0,48.39,48.39,20.66,0,100%
cleanup,delete,24822,0,47.69,47.69,20.97,0,100%
cleanup,delete,24822,0,47.05,47.05,21.25,0,100%
cleanup,delete,24822,0,49.36,49.36,20.26,0,100%
cleanup,delete,24822,0,49.22,49.22,20.32,0,100%
cleanup,delete,24822,0,50.69,50.69,19.73,0,100%
cleanup,delete,24822,0,48.75,48.75,20.51,0,100%
cleanup,delete,24822,0,48.31,48.31,20.7,0,100%
