Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
cleanup,delete,4032,0,89.88,89.88,11.13,0,100%
cleanup,delete,4032,0,88.28,88.28,11.33,0,100%
cleanup,delete,4032,0,89.05,89.05,11.23,0,100%
cleanup,delete,4032,0,69.89,69.89,14.31,0,100%
cleanup,delete,4032,0,70.64,70.64,14.16,0,100%
cleanup,delete,4032,0,86.65,86.65,11.54,0,100%
cleanup,delete,4032,0,95.69,95.69,10.45,0,100%
cleanup,delete,4032,0,102.93,102.93,9.71,0,100%
cleanup,delete,4032,0,68.51,68.51,14.6,0,100%
cleanup,delete,4032,0,85.79,85.79,11.66,0,100%
cleanup,delete,4032,0,98.3,98.3,10.17,0,100%
cleanup,delete,4032,0,91.21,91.21,10.96,0,100%
cleanup,delete,4032,0,88.69,88.69,11.27,0,100%
cleanup,delete,4032,0,90.61,90.61,11.04,0,100%
cleanup,delete,4032,0,97.71,97.71,10.23,0,100%
cleanup,delete,4032,0,95.28,95.28,10.49,0,100%
cleanup,delete,4032,0,93.49,93.49,10.7,0,100%
cleanup,delete,4032,0,98.05,98.05,10.2,0,100%
cleanup,delete,4032,0,84.82,84.82,11.79,0,100%
cleanup,delete,4032,0,96.65,96.65,10.35,0,100%
cleanup,delete,4032,0,94.12,94.12,10.62,0,100%
cleanup,delete,4032,0,99.01,99.01,10.1,0,100%
cleanup,delete,4032,0,91.71,91.71,10.9,0,100%
cleanup,delete,4032,0,93.07,93.07,10.74,0,100%
cleanup,delete,4032,0,84.41,84.41,11.85,0,100%
cleanup,delete,4032,0,83.95,83.95,11.91,0,100%
cleanup,delete,4032,0,85.18,85.18,11.74,0,100%
cleanup,delete,4032,0,86.27,86.27,11.59,0,100%
cleanup,delete,4032,0,92.38,92.38,10.82,0,100%
cleanup,delete,4032,0,99.67,99.67,10.03,0,100%
cleanup,delete,4032,0,81.54,81.54,12.26,0,100%
cleanup,delete,4032,0,81.11,81.11,12.33,0,100%
cleanup,delete,4032,0,82.01,82.01,12.19,0,100%
cleanup,delete,4032,0,87.09,87.09,11.48,0,100%
cleanup,delete,4032,0,80.68,80.68,12.39,0,100%
cleanup,delete,4032,0,77.32,77.32,12.93,0,100%
cleanup,delete,4032,0,79.77,79.77,12.54,0,100%
cleanup,delete,4032,0,77.95,77.95,12.83,0,100%
cleanup,delete,4032,0,78.82,78.82,12.69,0,100%
cleanup,delete,4032,0,102.68,102.68,9.74,0,100%
cleanup,delete,3840,0,76.25,76.25,13.11,0,100%
cleanup,delete,3840,0,75.27,75.27,13.28,0,100%
cleanup,delete,3840,0,76.76,76.76,13.03,0,100%
cleanup,delete,3840,0,78.61,78.61,12.72,0,100%
cleanup,delete,3840,0,73.69,73.69,13.57,0,100%
cleanup,delete,3840,0,75.86,75.86,13.18,0,100%
cleanup,delete,3840,0,77.97,77.97,12.83,0,100%
cleanup,delete,3840,0,78.94,78.94,12.67,0,100%
cleanup,delete,24822,0,48.66,48.66,20.54,0,100%
cleanup,delete,24822,0,48.4,48.4,20.65,0,100%
cleanup,delete,24822,0,48.58,48.58,20.58,0,100%
